agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,6,4,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,5,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,6,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,7,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,8,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,9,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,10,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,11,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,12,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,13,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,14,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,15,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,16,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,17,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,18,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,19,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,20,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,21,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,22,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,23,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,24,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,25,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,26,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,27,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,28,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,29,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,30,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,4,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,5,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,6,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,7,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,8,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,9,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,10,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,11,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,12,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,13,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,14,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,15,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,16,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,17,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,18,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,19,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,20,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,21,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,22,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,23,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,24,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,25,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,26,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,27,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,28,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,29,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,30,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,31,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,4,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,5,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,6,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,7,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
